total_score,total_opponent_score,total_rebounds,total_off_rebounds,total_def_rebounds,total_blocks,total_assists,total_steals,total_turnover,total_personalfoul,total_assist_per_fgm,total_assist_turnover_ratio,expectation_per_game,avg_lose_score_by,avg_win_score_by,num_season,is_playoff,is_champion,Season,TeamID,win_rate,fgp,fg3p,total_off_rebounds_percent,total_def_rebounds_percent,total_rebound_possession_percent,total_rebound_possessiongain_percent,total_block_opp_FGA_percent,win_rate_away,win_rate_home,win_rate_neutral,win_rate_post,win_rate_regular,win_rate_overall
0.29654708983769257,0.30610378499572233,0.23465280961842172,0.16654556023833744,0.27141512394101036,0.10739644970414201,0.3071342200725514,0.318978102189781,0.2929616724738676,0.3331226295828066,0.7673472289410936,0.6480129713165168,0.7225545228673967,0.7377495849120865,0.5883691964093976,0.05652173913043478,0.0,0.0,2009,1102,0.585,0.46441523118767,0.3814359943316013,0.2525416836112241,0.7474583163887759,0.2628015234870927,0.7335861105567751,0.04281551221699171,0.6078431372549019,0.6,0.4583333333333333,0.0,0.38596491228070173,0.38596491228070173
0.3382352941176471,0.3599728589550698,0.27398237301951195,0.19502979218136898,0.316598682146219,0.12041420118343195,0.35018137847642083,0.3530413625304136,0.34466898954703834,0.3867467340918669,0.7537566296713005,0.6208789045709562,0.6849710854905864,0.6973362326719217,0.5824120603015076,0.08695652173913043,0.0,0.0,2010,1102,0.5458515283842795,0.4610684013404297,0.3736079008194999,0.25272407732864677,0.7472759226713532,0.26298463789319676,0.7388357949609036,0.04140746500777605,0.5166666666666667,0.574468085106383,0.4642857142857143,0.0,0.3488372093023256,0.3488372093023256
0.38473069368344875,0.4134879192848925,0.31433083702684805,0.21886353727655863,0.3658613115782868,0.14142011834319526,0.40241837968561067,0.3953771289537713,0.39121951219512197,0.43815844922039615,0.7700056621713043,0.6367435365097278,0.6751636966090535,0.6921602683116728,0.5642782256606775,0.11739130434782609,0.0,0.0,2011,1102,0.5408560311284046,0.46195368274421034,0.3738584474885845,0.24714594261030545,0.7528540573896946,0.25922330097087376,0.7346078578955292,0.04213292641573415,0.5074626865671642,0.5652173913043478,0.4827586206896552,0.0,0.38596491228070173,0.38596491228070173
0.42706502636203864,0.46387585922058,0.35304906006419073,0.2418253160877779,0.413084405396925,0.16508875739644968,0.4460701330108828,0.4364963503649635,0.44013937282229965,0.48651495996628746,0.7671673961200156,0.6242403892984405,0.6626794909514139,0.6904171720900796,0.5509045226130653,0.00632411067193676,0.0,0.0,2012,1102,0.528169014084507,0.46021168169345356,0.3702932500433802,0.24302678818006077,0.7569732118199393,0.25562817719680464,0.7363331094694425,0.04380504099605223,0.47368421052631576,0.5625,0.46875,0.0,0.25,0.25
0.42706502636203864,0.46387585922058,0.35304906006419073,0.2418253160877779,0.413084405396925,0.16508875739644968,0.4460701330108828,0.4364963503649635,0.44013937282229965,0.48651495996628746,0.7671673961200156,0.6242403892984405,0.6626794909514139,0.6904171720900796,0.5509045226130653,0.13695652173913045,0.0,0.0,2012,1102,0.528169014084507,0.46021168169345356,0.3702932500433802,0.24302678818006077,0.7569732118199393,0.25562817719680464,0.7363331094694425,0.04380504099605223,0.47368421052631576,0.5625,0.46875,0.0,0.39849624060150374,0.39849624060150374
0.47694613873668973,0.5204000354013629,0.394467369708085,0.26972823717482924,0.4617979290869156,0.17928994082840236,0.4985489721886337,0.47883211678832116,0.48668989547038327,0.5384534344711336,0.7628620505972163,0.6373349765543073,0.6589108875848547,0.6812576620754309,0.5447997563575454,0.03675889328063241,0.0,0.0,2013,1102,0.5288461538461539,0.461316437873988,0.37129411764705883,0.24233395406579764,0.7576660459342024,0.25509670674333507,0.738325671425115,0.04260395364689843,0.48148148148148145,0.5583756345177665,0.47058823529411764,0.0,0.4722222222222222,0.4722222222222222
0.5236741445260001,0.5785172729150072,0.43950277650415204,0.3051881993896236,0.5120018826482585,0.20384615384615384,0.5438935912938332,0.5148418491484186,0.5392334494773519,0.5941845764854615,0.7519033904943022,0.6233072882434285,0.6429016071322244,0.67825248955991,0.5226704953338119,0.06719367588932806,0.0,0.0,2014,1102,0.5147058823529411,0.4580352580480327,0.36760704568237146,0.24566506320617518,0.7543349367938248,0.2588096641131408,0.7414778975148449,0.043833580980683504,0.45161290322580644,0.5497630331753555,0.4722222222222222,0.0,0.421875,0.421875
0.5721854646955442,0.6348644422810279,0.48321361251209943,0.3422467664583636,0.5593034201443363,0.2207100591715976,0.596130592503023,0.5593673965936741,0.5866202090592334,0.6486514959966287,0.7483217020870923,0.6324660444205181,0.6379573872116746,0.679571312080146,0.5218068954397657,0.09762845849802372,0.0,0.0,2015,1102,0.5067750677506775,0.4586641756188697,0.3665785997357992,0.25017862611003366,0.7498213738899663,0.26434426229508196,0.742020202020202,0.043426430517711175,0.43434343434343436,0.5411255411255411,0.48717948717948717,0.0,0.41935483870967744,0.41935483870967744
0.6244701747131189,0.7000029501135794,0.5356360487034489,0.38061328295305913,0.619312833385629,0.23550295857988165,0.6434099153567111,0.6038929440389295,0.6418118466898954,0.709755583649389,0.7273879722388612,0.6198462773239537,0.6242047559314223,0.6708833922261485,0.4984975126890735,0.12806324110671935,0.0,0.0,2016,1102,0.49874686716791977,0.45545556206400767,0.36430678466076694,0.25078514686864956,0.7492148531313505,0.2654997066301584,0.7470068152514275,0.04219518508930883,0.42452830188679247,0.5335968379446641,0.475,0.0,0.4146341463414634,0.4146341463414634
0.6817946862400496,0.769153612414078,0.5904529013194763,0.4231943031536114,0.6807342328208346,0.2520710059171598,0.69770253929867,0.648418491484185,0.6957491289198606,0.7682258744205648,0.7177187600346604,0.621323839126988,0.6157750903631861,0.669731224917257,0.49840109639104624,0.15849802371541502,0.0,0.0,2017,1102,0.48604651162790696,0.4531021720074024,0.3641933287950987,0.2527306335069736,0.7472693664930263,0.2678539626001781,0.7529630883846935,0.04131290613290329,0.39823008849557523,0.5274725274725275,0.45454545454545453,0.0,0.3961038961038961,0.3961038961038961
0.0368810089941073,0.03634539929787297,0.02496306485302359,0.024415055951169887,0.025258864135550674,0.01301775147928994,0.03542926239419589,0.032846715328467155,0.023693379790940768,0.03645174884112938,0.4906024119840833,0.6810998391223837,0.6239072421091377,0.8657243816254416,0.3047931967529958,0.30000000000000004,0.0,0.0,2003,1103,0.48148148148148145,0.4860742705570292,0.3387096774193548,0.32917705735660846,0.6708229426433915,0.3406451612903226,0.6818757921419518,0.04093567251461988,0.4444444444444444,0.5,0.0,0.0,0.48148148148148145,0.48148148148148145
0.08880388710844618,0.09593769360120365,0.07285139334657904,0.07004795814561836,0.07436460621273924,0.034023668639053255,0.08657799274486094,0.08321167883211679,0.08069686411149826,0.0938685208596713,0.5627499642548399,0.5951279872543813,0.6109740080477175,0.8284391373217985,0.3139737147274836,0.3304347826086957,0.0,0.0,2004,1103,0.4727272727272727,0.47633333333333333,0.3512623490669594,0.33180252583237657,0.6681974741676234,0.3679185232336092,0.6783216783216783,0.04201944183129508,0.47058823529411764,0.47368421052631576,0.0,0.0,0.4727272727272727,0.4727272727272727
0.14062338467900343,0.1506623004985692,0.12043405165826072,0.1119023397761953,0.1250392218387198,0.06597633136094674,0.1411124546553809,0.1291970802919708,0.13282229965156794,0.14938895912347241,0.6309152151160178,0.6239194383914513,0.6549617999004392,0.8303886925795052,0.37865463682046596,0.08695652173913043,0.0,0.0,2005,1103,0.5301204819277109,0.46536606751424814,0.3631544068919814,0.3236173393124066,0.6763826606875935,0.3550635506355064,0.6832767081917704,0.05084033613445378,0.5652173913043478,0.5254237288135594,0.0,0.0,0.6428571428571429,0.6428571428571429
0.19603535614597334,0.20919255391332567,0.17107341178868002,0.15986048539456474,0.17712582365861312,0.09230769230769231,0.19782345828295042,0.1732360097323601,0.18536585365853658,0.20933417614833547,0.6608752201308781,0.6472522478376073,0.677744018384799,0.8030035335689046,0.4054116737533824,0.11739130434782609,0.0,0.0,2006,1103,0.5752212389380531,0.4609791565681047,0.3613838242169238,0.32588555858310625,0.6741144414168937,0.35851318944844124,0.6992651215375919,0.052257657088727504,0.6551724137931034,0.5512820512820513,0.5,0.0,0.6724137931034483,0.6724137931034483
0.2577535407836245,0.2675753016491135,0.22808090070813591,0.21566632756866735,0.23478192657671793,0.13372781065088757,0.2559854897218864,0.23333333333333334,0.2408362369337979,0.2725453013063633,0.6178621484702547,0.6549766808536341,0.7324928683169228,0.8352714423385801,0.4810999441652708,0.14782608695652175,0.0,0.0,2007,1103,0.6206896551724138,0.46591478696741856,0.3681701503483682,0.32992273961160995,0.6700772603883901,0.3707179727827311,0.7005020737830168,0.058292079207920795,0.725,0.5851063829787234,0.5454545454545454,0.0,0.7111111111111111,0.7111111111111111
0.31851545539129533,0.32967519249491106,0.2809108971419838,0.26929225403284407,0.2871823031063696,0.16094674556213018,0.3096735187424426,0.2900243309002433,0.2995121951219512,0.34060261272650655,0.5975326497680273,0.6345213296830077,0.7437991321007937,0.8373471051916281,0.49132832303108476,0.1782608695652174,0.0,0.0,2008,1103,0.6348314606741573,0.4618618002870617,0.3716608594657375,0.33453484380363885,0.6654651561963612,0.37130882072775767,0.7037574877473226,0.057696249231399876,0.7142857142857143,0.6071428571428571,0.5882352941176471,0.0,0.7073170731707317,0.7073170731707317
0.3768737723560426,0.3903590288226097,0.3382240562433135,0.32727801191687256,0.344132412927518,0.18372781065088756,0.35949214026602183,0.3532846715328467,0.3645993031358885,0.4144542772861357,0.5708379491169366,0.5924347470169615,0.7456189849483724,0.831857188747648,0.4971896519635214,0.20869565217391306,0.03125,0.0,2009,1103,0.6367924528301887,0.4546081558755065,0.3642019621919119,0.3377931232916127,0.6622068767083873,0.37116661397407524,0.7061982203129794,0.05589519650655022,0.7166666666666667,0.6030534351145038,0.6190476190476191,0.0,0.6942675159235668,0.689873417721519
0.4374547710120955,0.45505501961825534,0.39900147740587905,0.39180351693067866,0.4028867273297772,0.21479289940828403,0.4134220072551391,0.40340632603406323,0.42745644599303134,0.4835651074589128,0.550521869207512,0.5770088798806787,0.7424312137664488,0.8186913610332643,0.4828255200050888,0.2391304347826087,0.03125,0.0,2010,1103,0.6448979591836734,0.4518924524109325,0.36077130416753056,0.3428290766208251,0.6571709233791748,0.3772972972972973,0.7097201962604429,0.056332703213610585,0.704225352112676,0.6190476190476191,0.6296296296296297,0.0,0.6947368421052632,0.6910994764397905
0.49894034942623794,0.5215800808331121,0.45835243771970047,0.4415055951169888,0.46744587386256664,0.24911242603550296,0.4724304715840387,0.45669099756690995,0.48445993031358886,0.5524652338811631,0.5520361694870102,0.5874291442882726,0.7371236385980641,0.8025484527251312,0.47659128978224463,0.2695652173913044,0.0625,0.0,2011,1103,0.6451612903225806,0.4491130389744918,0.3606969642536375,0.3366634439789451,0.6633365560210549,0.3683159008109061,0.7137903132585828,0.056910569105691054,0.7012987012987013,0.6153846153846154,0.6666666666666666,0.0,0.6875,0.6814159292035398
0.5580481753334022,0.583532465999941,0.5154618166997809,0.49396889986920506,0.5270630687166614,0.2899408284023669,0.5255139056831923,0.5136253041362531,0.5484320557491289,0.6142014327855037,0.5410865664834805,0.5722609349322092,0.7388041970187923,0.8005782203662062,0.4809495237380935,0.30000000000000004,0.0625,0.0,2012,1103,0.6463022508038585,0.45034037353813927,0.3611704750945257,0.3350910834132311,0.664908916586769,0.3699587170530327,0.7148747551798784,0.05898677373641946,0.7126436781609196,0.6170212765957447,0.6388888888888888,0.0,0.68359375,0.6782945736434108
0.6156828284916778,0.6404696580818362,0.5751693922257883,0.5526812963232087,0.5873078129902729,0.34112426035502963,0.5817412333736397,0.567396593673966,0.6078048780487805,0.6729877791824694,0.5426282900040411,0.5726386482107058,0.7487661825032814,0.8024856829535763,0.48562502779383654,0.3304347826086957,0.09375,0.0,2013,1103,0.6608187134502924,0.45055930772477837,0.3583952451708767,0.3360627478021031,0.6639372521978969,0.37443580140209354,0.7175593851886353,0.06288228350681403,0.7263157894736842,0.6310679611650486,0.6585365853658537,0.0,0.6968641114982579,0.6896551724137931
0.6736017781453529,0.7047526329763696,0.6339599572061745,0.6116843482052027,0.6459836837150925,0.3822485207100592,0.6262394195888755,0.6204379562043796,0.6685714285714285,0.7349346818373368,0.5154190453036549,0.5529375790508002,0.7405098003128738,0.7901943462897527,0.47216853498260547,0.36086956521739133,0.09375,0.0,2014,1103,0.6586666666666666,0.44894221965206493,0.3574226664865595,0.33748824082784573,0.6625117591721543,0.37647573240052473,0.7178899082568807,0.06410131038529239,0.7281553398058253,0.6327433628318584,0.6304347826086957,0.0,0.690625,0.6842105263157895
0.7327871394603535,0.768180074932885,0.6961638392174843,0.6708327278011916,0.7098368371509256,0.42721893491124263,0.67726723095526,0.6722627737226278,0.7262717770034842,0.8024652338811631,0.507478151666318,0.5496124746973299,0.7380209211036396,0.7997312496889464,0.4686259010407845,0.391304347826087,0.09375,0.0,2015,1103,0.6528117359413202,0.44571403361715267,0.35653323716792884,0.33712527724118196,0.6628747227588181,0.37503979624323464,0.7211239103362391,0.06572327044025157,0.7129629629629629,0.6305220883534136,0.6346153846153846,0.0,0.6807909604519774,0.6750700280112045
0.797891036906854,0.8354131634067912,0.7573997656528605,0.7202441505595116,0.7774552871038594,0.46479289940828405,0.7351874244256349,0.7150851581508516,0.7760278745644599,0.8645174884112937,0.5058821151276882,0.5656153539288302,0.7418241202661385,0.7995759717314488,0.46741412542162875,0.42173913043478267,0.09375,0.0,2016,1103,0.6606334841628959,0.4447465606103648,0.3600558059669457,0.33282824955530665,0.6671717504446933,0.36924426253471715,0.7240294559233574,0.06563196565673243,0.7280701754385965,0.6333333333333333,0.6551724137931034,0.0,0.6873385012919897,0.6820512820512821
0.8632792308487541,0.9047113313862584,0.8152223750573131,0.7673303298939107,0.8410731095073737,0.4952662721893491,0.7931076178960097,0.7586374695863748,0.8295470383275261,0.9283607248209018,0.5028623575753284,0.5752923407897006,0.7420127571159426,0.8013150243771526,0.4564541952665536,0.4521739130434783,0.09375,0.0,2017,1103,0.6673684210526316,0.4462809917355372,0.36089636950777965,0.32953291651342403,0.6704670834865759,0.3663872418728276,0.7277929336615876,0.06484850806297161,0.7317073170731707,0.6376306620209059,0.676923076923077,0.0,0.6928571428571428,0.6879432624113475
0.03204796857231469,0.027790069917691833,0.037597432370472264,0.041273070774596715,0.03561342955757765,0.025739644970414206,0.02672309552599758,0.030170316301703165,0.02801393728222996,0.0331858407079646,0.31115930693931904,0.4101403902489164,0.7147458228713405,0.7828461291358817,0.48581140999113215,0.2391304347826087,0.125,0.0,2003,1104,0.6071428571428571,0.4203622735790131,0.32014388489208634,0.3619047619047619,0.638095238095238,0.40948275862068967,0.7419712070874862,0.0682110682110682,0.3333333333333333,0.6190476190476191,0.75,0.0,0.6071428571428571,0.5862068965517241
0.08616768324201385,0.08549429153022392,0.08976514341026033,0.08894056096497602,0.09021022905553812,0.052366863905325446,0.06831922611850061,0.075669099756691,0.08167247386759582,0.08923303834808259,0.2667383654892024,0.4018042613076325,0.7207237750214314,0.8242433553541251,0.49283180608927,0.2695652173913044,0.15625,0.0,2004,1104,0.5964912280701754,0.4364831038798498,0.3512773722627737,0.3413693346190935,0.6586306653809064,0.3931149361465852,0.7383783783783784,0.061712846347607056,0.45454545454545453,0.631578947368421,0.625,0.6,0.5964912280701754,0.5967741935483871
0.14465522588648816,0.142874000649025,0.14585562178409495,0.1335561691614591,0.1524945089425792,0.09171597633136094,0.1185006045949214,0.11362530413625305,0.13463414634146342,0.13579856721449643,0.32866994590268006,0.4602872948769506,0.7727603024658648,0.7992932862190814,0.5670016750418762,0.30000000000000004,0.1875,0.0,2005,1104,0.6551724137931034,0.45142378559463986,0.36482471776589426,0.31968503937007875,0.6803149606299213,0.38740458015267176,0.7412491420727523,0.06629055007052186,0.631578947368421,0.6785714285714286,0.5833333333333334,0.5,0.6551724137931034,0.6451612903225806
0.19709500671973534,0.20031271203941353,0.20051963930918537,0.18631012934166546,0.20818951992469403,0.13491124260355028,0.16130592503022975,0.15839416058394162,0.18926829268292683,0.1780446691951117,0.31977976083169746,0.44548630877560297,0.7491995697191435,0.801110550227158,0.5257707456199919,0.3304347826086957,0.21875,0.0,2006,1104,0.6379310344827587,0.4519230769230769,0.3593314763231198,0.3243879472693032,0.6756120527306968,0.3963186655162496,0.7334525939177102,0.07106523040095751,0.5769230769230769,0.6753246753246753,0.5384615384615384,0.5,0.6379310344827587,0.6290322580645161
0.2560736069471725,0.2632681358232292,0.26165367568393705,0.24647580293561983,0.2698462503922184,0.18313609467455622,0.2105199516324063,0.2004866180048662,0.24836236933797912,0.22376738305941848,0.3157192642149629,0.44754036642837963,0.7444932514277451,0.756517101140076,0.5373142307281087,0.36086956521739133,0.21875,0.0,2007,1104,0.6394557823129252,0.45320197044334976,0.3612759643916914,0.328928046989721,0.671071953010279,0.4036036036036036,0.7259729944400317,0.07411710037174721,0.5666666666666667,0.6666666666666666,0.6111111111111112,0.5,0.6394557823129252,0.632258064516129
0.3202729246355836,0.33418886627135147,0.32584441387742624,0.31158261880540616,0.33354251647317223,0.22692307692307692,0.2727932285368803,0.2603406326034063,0.3081533101045296,0.28202697008006744,0.35117268115086175,0.48880578047517825,0.7305604122572927,0.7769242587186972,0.5225451582235502,0.391304347826087,0.21875,0.0,2008,1104,0.6166666666666667,0.4538005923000987,0.36151079136690645,0.33392963625521765,0.6660703637447823,0.40484366528104104,0.7294693877551021,0.07460844803037495,0.5,0.6528925619834711,0.6086956521739131,0.5,0.6166666666666667,0.6117021276595744
0.3767445466763155,0.3973212968699295,0.38662183503999187,0.37276558639732593,0.3941010354565422,0.2683431952662722,0.31330108827085856,0.31143552311435524,0.3700348432055749,0.3368099452170249,0.3117623539793619,0.4537430107126789,0.7184135455967608,0.7735110051513474,0.5085862382780043,0.40770750988142296,0.21875,0.0,2009,1104,0.6047619047619047,0.45127171996978094,0.35788079470198675,0.33679281103657766,0.6632071889634223,0.4070674621385957,0.7257617728531855,0.07468946604291014,0.46511627906976744,0.65,0.5925925925925926,0.5,0.6142131979695431,0.6097560975609756
0.3767445466763155,0.3973212968699295,0.38662183503999187,0.37276558639732593,0.3941010354565422,0.2683431952662722,0.31330108827085856,0.31143552311435524,0.3700348432055749,0.3368099452170249,0.3117623539793619,0.4537430107126789,0.7184135455967608,0.7735110051513474,0.5085862382780043,0.009486166007905139,0.0,0.0,2009,1104,0.6047619047619047,0.45127171996978094,0.35788079470198675,0.33679281103657766,0.6632071889634223,0.4070674621385957,0.7257617728531855,0.07468946604291014,0.46511627906976744,0.65,0.5925925925925926,0.0,0.46153846153846156,0.46153846153846156
0.43339708466866533,0.4584771513703278,0.4439859391716338,0.42886208399941866,0.452149356761845,0.30591715976331363,0.3651753325272068,0.37201946472019465,0.42717770034843205,0.39823008849557523,0.3272875460924731,0.46398916333573376,0.7160658510449789,0.7943318670224273,0.5032453936348409,0.11739130434782609,0.0625,0.0,2010,1104,0.5950413223140496,0.44991610126212883,0.35695906432748536,0.33754292677522985,0.6624570732247701,0.4041114058355438,0.7276709661718179,0.07451174639116898,0.4423076923076923,0.6496815286624203,0.5757575757575758,0.3333333333333333,0.7131782945736435,0.7045454545454546
0.48852475964023573,0.5144113048352362,0.5037444597279535,0.4874291527394274,0.5125509883903357,0.3553254437869823,0.413180169286578,0.4440389294403893,0.4904529616724738,0.46028234302570586,0.323654617763125,0.45318618879231815,0.7249665665622634,0.7916166888190099,0.5207857469164002,0.14782608695652175,0.0625,0.0,2011,1104,0.6021897810218978,0.4493417656169334,0.3515061518879932,0.3382352941176471,0.6617647058823529,0.40431266846361186,0.7281553398058253,0.0770299280212148,0.48214285714285715,0.659217877094972,0.5128205128205128,0.3333333333333333,0.7018633540372671,0.6951219512195121
0.5422309521348082,0.5692834174115704,0.5611085638595954,0.5377125417817177,0.5737370567932224,0.3946745562130178,0.46070133010882713,0.5009732360097324,0.5481533101045296,0.5223345975558366,0.3274035538093105,0.4523755174801936,0.7304629774979837,0.7996466431095406,0.5220457124331335,0.1782608695652174,0.09375,0.0,2012,1104,0.6078431372549019,0.44956319161327896,0.34565511902457907,0.3351580434398729,0.6648419565601271,0.4016506189821183,0.731991834354039,0.07731870392593862,0.49206349206349204,0.6598984771573604,0.5434782608695652,0.25,0.694300518134715,0.6852791878172588
0.5939987594334746,0.6252765731480662,0.6139385602934433,0.5862519982560673,0.6288829620332601,0.4369822485207101,0.5012091898428054,0.5649635036496351,0.6037630662020905,0.5813316477033291,0.3168243852983874,0.4427783672630355,0.7266121905361382,0.8043687761002248,0.5035736937112749,0.20869565217391306,0.09375,0.0,2013,1104,0.6094674556213018,0.447706519430877,0.34481546572934973,0.33406131197929306,0.665938688020707,0.39700086513505717,0.7312372324362733,0.0781323444926098,0.5,0.6559633027522935,0.56,0.25,0.6844444444444444,0.6768558951965066
0.6474465005685929,0.6867864412779893,0.6652402058179224,0.6308676064525505,0.6837935362409789,0.4757396449704142,0.5415961305925031,0.6158150851581509,0.6549128919860626,0.6439106616097767,0.3092843472691038,0.44023484740262214,0.7155249614518783,0.8035242084571643,0.5021322207367112,0.2391304347826087,0.09375,0.0,2014,1104,0.5907859078590786,0.4469719205557186,0.3437751004016064,0.3318623784592371,0.668137621540763,0.3924812030075188,0.7307157464212679,0.07816102997694081,0.47297297297297297,0.6431535269709544,0.5185185185185185,0.25,0.6484375,0.6423076923076924
0.7008425514318205,0.7457887128654453,0.7167456314636507,0.6737392820810928,0.7399592092877314,0.5088757396449703,0.5804111245465539,0.6632603406326034,0.707177700348432,0.7069110830172778,0.3020287512095723,0.4344397744709955,0.7113117695776203,0.807516864760681,0.491200684272426,0.2695652173913044,0.09375,0.0,2015,1104,0.5875,0.44636363636363635,0.34169096209912536,0.3290452680620263,0.6709547319379737,0.38850574712643676,0.7329282187618686,0.0775335503143252,0.46987951807228917,0.6423076923076924,0.5087719298245614,0.25,0.6376306620209059,0.6323024054982818
